,index,Actual,Predicted,Review
235,2,1,0,"b""Having read all of Sarah Waters books i was eagerly looking forward to a BBC adaptation of Fingersmith. Especially since Tipping the Velvet had been done so well by old familiar Andrew Davies.<br /><br />I was not disappointed with the results, in fact i think this might be on a par with TTV; both romantic and entertaining. And not as so many ignorant people would have you believe, a pointless lesbian romp. Having been a fan of Elaine Cassidy's since seeing her guileless turn in Felicia's Journey i thought she embodied both hard deception and a growing fragility as Maud. Her transformation was believable and impressive to watch. I recognised Sally Hawkins as Zena Blake from Tipping the Velvet, a small role primarily so i didn't have as many expectations but she was astounding in the role of Sue Trinder. Her eyes were mesmerising conveying everything from rage to absolute despair. The two of them acting together, combining these talents made this drama unmissable. Of course Imelda Staunton was amazing as usual, she is unmistakably a national treasure and the supporting cast were all of a high standard. Even the direction from the fairly unknown Aisling Walsh used contrasting yet beautiful shades of blue for Briar and brown for London.<br /><br />However as much praise must be given to Ransley the script writer. To turn a 600 page book where every line is of the highest quality into a three hour extravaganza is a huge feat. He illuminated the main revelations at a steady pace whilst giving us plenty of back-story and character development at the same time. He has my full admiration.<br /><br />In conclusion, a brilliant adaptation where all involved gave 100% and making this one of the best BBC dramas i've seen."""
236,6,1,0,"b'I get the feeling that Lisa Krueger is easy to overlook. I personally found her first film, 1996\'s Manny and Lo, to be a wonderfully detailed character study and the performances were uniformly wonderful(with special credit to Mary Kay Place). The film played for a week or two in major urban centers and vanished. One or two critics really liked it, but many viewed it as slight. Krueger\'s second film, Committed, was released this year (2000) (after nearly two years of delays) and it similarly vanished. And once again critics dismissed the film as slight and pushed the film aside, at most praising Heather Graham\'s screen presence, but rarely her acting ability. And once again, for me, Committed is a solid success. I feel as if Krueger has a genuine voice and a personal visual style and these are traits that shouldn\'t be so easily ignored, simply because she works on a very restrained canvass.<br /><br />The title has several meanings, but mostly it refers to Joline (Graham)\'s refusal to let her husband Carl (Luke Wilson) flake out and leave her. She follows him from New York to El Paso and becomes one of the most appealing stalkers in recent cinematic history. Her respect for her marriage vows leads her to Mexican mysticism and self-discovery. And yep, the plot is just that simple and thus, just that easy to ignore.<br /><br />Joline, of course, is the crying voice of a generation whose parents divorced at a rate nearing fifty percent. And for me, her personal revolution against broken promises and a legacy of deceit is fairly intelligent and powerful. Confident in the belief that people just don\'t have enough faith in each other, Joline inevitably has to discover that her beliefs aren\'t in synche with those of society at large. Several comments her have referred to her character as one-dimensional and I\'m afraid that that\'s a simplistic reading of the film. Or perhaps even a misreading. If Joline were just an innocent, she wouldn\'t be interesting at all. It\'s the fact that she understands the world and refuses to play by the rules of the ""normals"" that makes her so interesting. Sociologically, she\'s a complete deviant.<br /><br />Krueger sometimes falls into moments of cutesy dialogue and her direction of this film has a rather odd over-reliance on shots of clouds moving across the El Paso skyline. However, her mistakes are fairly rare and in this film, as in Manny and Lo, it\'s the performances that carry the day. Graham has never been better because she\'s never had a character as perfectly tailored to her as Joline. For the first time in her career, Graham seems comfortable playing an adult, even one in slightly arrested development. She carries the film perfectly. Luke Wilson and Casey Affleck (as Joline\'s brother) both have a number of fine moments, as do Alfonso Arau, as a Mexican Mystic and Mark Ruffalo and T-Bo, the slightly psychotic truck driver. As in Manny and Lo, the characters are part of their environments, well detailed totally organic creations. These characters may sometimes seem pointlessly quirky, but they make sense in their context. Even Goran Visnjic, as an artist turned on by Joline\'s devotion, fits in in some strange way, even though his character\'s foreigness is never discussed.<br /><br />For me, this is a movie that gains depth looking back. Another commenter here spoke of the stereotypical Mexican portrayals. And again I\'m tempted to call that a misreading. Joline is looking for self-justification. She knows that her commitment is out of control, but she\'s looking for any spiritual avenue that can help her make sense of herself. Arau\'s character understands that most people don\'t believe in him and he plays up his own faith when he sees a woman who respects him. <br /><br />I guess I can understand how this movie could be viewed as underwhelming, I\'d simply disagree. It\'s consistently funny, frequently hilarious, and all of the characters exude a warmth which is quite wonderful.<br /><br />I\'m giving this one a 7.5/10 and when I log in the vote here, that\'ll go up to an 8.'"
237,11,1,0,"b'Fran\xc3\xa7ois Truffaut, Young Jerk of the ""Cahiers du cinema"", main bastion of the coming so-called New Wave, made a big show of hating this film and even accused it of dragging French cinema into mediocrity. Translation: Truffaut, who was terminally repressed sexually, was already jealous of the way Carn\xc3\xa9 could make a huge success of a story that pushed all the right buttons of its audience and actually involved it into something important with all the trappings and seduction of sensuality. In other words, where the general public and many critics saw a perceptive sociological analysis wrapped in a beautiful film, Truffaut saw ""Girls on the Loose"". <br /><br />Carn\xc3\xa9, after all, had everything that would be severely lacking from the New Wave: intelligence, refinement, humour, a great talent as a storyteller, a great ear for dialogue, dazzling technical brilliance, the capacity to make his actors do what he wanted them to do, and a good dose of good taste. By comparison, Truffaut is a provincial bore with nothing to say.<br /><br />A 50\'s tragic remake of ""Pride and Prejudice"", the French answer to ""Rebel Without A Cause"", an updated version of ""Children of Paradise"", ""Les Tricheurs"" tells a story of disaffected Parisian youth who have lost their way in an atmosphere of existentialism, sexual liberation and disrespect for traditional and religious values. Some (young) critics perceived Carn\xc3\xa9\'s take on the subject as the moralizing slant of an ""older person"", whereas I think what happened, quite to the contrary, is that Carn\xc3\xa9 being gay and knowing a thing or two about repression, felt an untold sympathy for the young iconoclasts in his story. Furthermore, this being a French film, there is no mistaking that the rebellion in question is essentially sexual, something that still had to be decoded in American films like ""Rebel Without a Cause"" and ""The Wild One"".<br /><br />Carn\xc3\xa9\'s young people are all supremely beautiful, graceful, elegant, spontaneous and intelligent. They are Gods and Goddesses. They drive the latest Vespas and the right cars. The cut of their suits, dresses and duffle-coats was a high point of the fashions of the last century. Their haircuts are still plastered on the wall of your local hairdresser. Their body shape, which they attained and maintained without effort, is still the modern Western ideal. They listen to the best jazz musicians. They know how to move, how to be sexy and how to make love \xc2\x96 even though the pill hasn\'t yet been invented. They know how to negotiate different social classes and cultures. Unfortunately, they are defined by and live by the code of the gang and their own heartless rituals that exclude sentimentality and make a sin of romantic love. The only thing wrong with them is that their elders don\'t talk to them and vice-versa. The incidents depicted in this film got a lot of tongues wagging for a long time in France about the amorality and nihilism of youth while still making it a huge public and critical success.<br /><br />This film is so stylish and gorgeous, I suspect the older viewers who watched it wished they could be like the people depicted in the film and quite a few young filmmakers or aspiring filmmakers like Truffaut developed a bad case of jaundice reflecting how they could never conceivably make a film as sexy or popular as this one, although they would be very good at eventually aiming for the nihilistic bits. On the other hand, given a certain clich\xc3\xa9d aspect of the script (amorous misunderstanding leading to a medical emergency), one can only wonder at the horribly pious and puritanical mishmash Americans would have extracted from the same basic script if they had dared to tackle the subject.<br /><br />Interestingly, the movie was filmed in the same basic locations as the American musical ""Funny Face"" a year earlier. Where Hollywood saw the picturesque aspects of the Rive Gauche and existentialism, Carn\xc3\xa9 restituted its tragic and ironic dimension. Watch this trailer on YouTube: 19ZkKeoNjPo'"
238,12,1,0,"b'I saw this episode of Masterpiece Theatre and immediately came to IMDb to look it up. I was greeted by a comment from another user, who believed that it was nothing special, a 6 out of 10, and underwhelming. I would feel morally remiss if I didn\'t disagree.<br /><br />Now, I am an avid fan of Masterpiece Theatre, but oftentimes the stories can be a bit silly on television, for example, ""He Knew He Was Right"" was absolutely horrendous. ""Carrie\'s War,"" however, is probably the best I\'ve seen so far. The entire cast does an excellent job, and it held my interest more than any other piece I\'ve seen recently. The character Mr. Evans is of particular interest, and through subtle images of, for example, an untouched birthday cake or a garnet ring, my opinion of him went from bad to truly good. Truly. His ultimate demise, and the story of how everyone around him left him a cold hard man, is what brought out the bittersweet in this story for me.<br /><br />The end is gratifying in every sense but one; that everyone did not get what they deserved, but overall things worked out. I absolutely recommend this to everyone.'"
239,18,1,0,"b'i watch this film with horror in my heart because my mother also was a crack head like Michelle. i\'ve been wondering where Michelle is now. there has been times where i had to find my mother in places i was scared to be but more scared to leave her there! to see Michelle act like that made me wonder where she was sleeping all that time?? i watched in hopes the it was never that bad for my mom! and what i want to know is... where did Matt and Tracy ""tear that ass up""?! worst scene for me was watching Tracy shoot up in an old navy dressing room!!!! u never who try clothes on before you and it looks like all of them except Michelle has aids!!!! where are they know 2008? can we get an update??????????'"
240,20,1,0,"b""Warning--this film has some amazingly graphic images and should never be seen by kids.<br /><br />The artist who this story is all about was indeed a fine Korean painter who rose up from the lowest depths to become their greatest painter. Unfortunately, in so many ways, this guy was also a jerk in so many ways. Some of this was the artistic temperament and what may have seemed annoying was just his demanding nature when it came to art. But, other times he was simply a drunk jerk--especially when he was on his way to becoming a great artist. Late in the film, his being annoying, abrasive and needlessly cruel seemed to have diminished. While all this didn't make him a particularly nice man, it is important to capture on film so we understand a lot about the nature of the artist.<br /><br />I really found the movie fascinating and loved how the artists actual works were shown throughout the movie (like in LUST FOR LIFE). I really wish I could show this to my students (I teach at a school for the arts), but can't because there is just too much adult material. Yes there is nudity, but even more problematic for any audience (particularly younger ones) is when he,....hmmm,...I don't think IMDb will even let me describe what occurred, but it was very graphic and involves bodily fluids. Not only a nasty and disgusting scene that did NOT need to be seen, but a reason to keep junior from watching this otherwise wonderful film. It's a real shame."""
241,22,1,0,"b""Welsh poet Dylan Thomas excused from serving in active duty is doing his bit for the war effort producing bits of prose for some propaganda branch of government in Whitehall.<br /><br />Thomas is portrayed as a freethinker believing in free love married to a woman with an equally demanding artistic streak and likewise with a penchant for extramarital romance. Thomas writing and reciting his poetry in systematic domestic mayhem throughout becomes somewhat priggish towards the end, resting somewhat uncomfortably on his society connections and pulling rank on a war veteran, who had shot up his house, and who was incidentally married to the woman he had been having an affair with.<br /><br />The real story of this film is the love of two women, one (Keira Knightley) whose first love was Thomas (Matthew Rhys), the second (Sienna Miller) who is Thomas's wife. At times it reminds of The Singing Detective, as in very good television with slightly sinister overtones laid on top of scenes of surreal camp absurdity."""
242,24,1,0,"b""Saw this film at the NFT in London where it was showing as part of the BFI's John Huston season. I wasn't really sure what to expect and the first few minutes of the film gave very little away. In fact the rest of the film continued to give little away! No real plot, no action, no suspense, very little drama and, except for a short section at the very end, no scenery.<br /><br />The result of lack of all of these features was, however, a wonderful film. I don't fully understand why, but I think that its understated nature made the film almost completely perfect. The acting, script and, most important of all, the casting were all spot on and I can't remember walking away from a cinema feeling so good, but I still can't work out why. I just know that I will be getting the DVD (this is one of those films that will, I am sure, be just as good on the small screen as the cinema experience, provided that you can find somewhere quiet to watch it!) and I will be watching it again soon. I will be also interested to find out what my family and friends think of it. I'm sure that it will not be everybody's choice but I am convinced that a large number will agree with my view.<br /><br />9 out of 10."""
243,25,1,0,"b""Central Airport is the story of a pilot named Jim (Richard Barthelmess) who has one bad flight in over 4000 hours and is forced to give up commercial flying. He meets a beautiful girl named Jill (Sally Eilers) and the two start up an act involving flying and stunts. The two start a relationship, but when Jim is hurt, his brother (Tom Brown) takes over the act for a while and falls for his brother's girlfriend. From there, things get exciting and terribly terribly sad.<br /><br />This film is a pre-code because of several reasons. First, Jim and Jill have consummated their relationship without being married and with no intention of having a wedding. Second, Eilers is shown in her underwear, and absolutely restricted scene when the Production Code came into effect.<br /><br />This film does not skimp on the dramatic love triangle and in consequence ends bittersweetly."""
244,29,1,0,"b'For all those bewildered by the length and pace of this film (""like, why does he show spaceships docking for, like, 15 minutes?""), here\'s a word you might want to think about:<br /><br />Beauty.<br /><br /> Beauty is an under-rated concept. Sure, you\'ll often see nice photography and so on in films. But when did you last see a film that contains beauty purely for the sake of it? There is a weird belief among cinemagoers that anything which is not plot or character related must be removed. This is depressing hogwash. There is nothing wrong with creating a beautiful sequence that has nothing to do with the film\'s plot. A director can show 15 minutes of spaceships for no reason than that they are beautiful, and it is neither illegal nor evil to do so. <br /><br /> \'2001\' requires you to watch in a different way than you normally watch films. It requires you to relax. It requires you to experience strange and beautiful images without feeling guilty that there is no complex plot or detailed characterization. Don\'t get me wrong, plots and characters are good, but they\'re not the be-all and end-all of everything. There are different KINDS of film, and to enjoy \'2001\' you must tune your brain to a different wavelength and succumb to the pleasure of beauty, PURE beauty, unfettered by the banal conventions of everyday films.<br /><br /> ""All art is quite useless"" - Oscar Wilde.'"
245,30,1,0,"b""For all intents and purposes, 'Teen Devian' might seem like just another lightweight Bollywood musical. To some extent, this might even be true, especially because the producers had to be sure that the film succeeded with the masses. But somewhere behind the scenes, either Sadashiv Brahmam (who had the 'idea' for this story) or Amerjeet (who directed the film) decided that there would be a twist to the usual formula, and succeeded perhaps beyond even their own expectations.<br /><br />This is not simply about a handsome man flirting with 3 women, undecided on whom to choose as his life's partner. Dev Anand's character was really in love with each of the 3 women at various times, and they with him, despite being aware of the other two. Dev Anand's relationship with Simi and Kalpana is particularly interesting - in that each of the women comes to depend on him heavily. There are quite a lot of suggestive teasers in the stars' body language that lend themselves to imagination depending on the viewer's maturity. The theme is surprisingly adult and after all that it was ashame that the ending was tame, obviously designed to please the masses and deflect criticism."""
246,31,1,0,"b'Part of the BBC filming of all of Shakespeare\'s classic plays, this version of Hamlet does nothing to dispel my particular impression that it is one of Shakespeare\'s most over-rated plays and Hamlet himself a not particularly moving and tragic character. I feel no sympathy for him, and I didn\'t after watching this.<br /><br />Even when you have great actors like the great Derek Jacobi in the role of the Dane, and Patrick Stewart as Claudius and Jonathan Hyde as Rosencrantz, it cannot disguise the lack of passion in the storyline. And when a good actor like Jacobi injects passion into it, he renders the entire role incomprehensible. I just could not connect his physicalisation of the character to what he was saying, and this killed it for me. That said, he does get the ""To be, or not to be"" speech right, as his actions with a dagger make clear the character\'s suicidal intentions at that point in the play.<br /><br />The supporting roles, to me better written and consequently better played, are enjoyable, notably Lalla Ward\'s loopy Ophelia and Stewart\'s well-detailed interpretation of Claudius.<br /><br />At four and a half hours, it is very long and best watched in bite-sized chunks. Check it out if you\'re interested but be prepared for a long watch.'"
247,32,1,0,"b'Um, hello.. Rainbow Brite.. the name alone is hard to take it seriously, like she could be the cousin of Strawberry Shortcake.. but when you\'re a kid, this is definitely serious stuff.<br /><br />So, there\'s this vile, snotty, spoiled girl and she wants Rainbow Brites belt, amongst other things, ie the light of the whole universe, and Rainbow Brite and her friend Cris are bound and determined to stop her. As I remember, Murky and Lurky had a minor role in this production. Maybe they wanted too much money?<br /><br />So anyway, snotty, evil girl has a powerful jewel and she channels it\'s power to take Rainbow\'s belt.. imagine? But somehow, Rainbow gets her belt back and re-energizes it with ""star sprinkles"" and kicks the bad girls\' butt with the help of Cris and his prism bracelet, and they also save the whole universe in the process.<br /><br />So good triumphs over evil, niceness triumphs over rudeness, and Rainbow Brite and the Color Kids are once again safe to spread color and joy for all mankind.'"
248,33,1,0,"b""David Lynch shot his first film, 'Erasurehead', over several years, adding new scenes each time he managed to raise a little bit more cash. Kevin Smith made 'Clerks' at work, while working as a clerk, and Robert Rodriguez has boasted that 'From Dusk Till Dawn' cost precisely $30,000. But $30,000 is still a hell of a lot of money to raise if you work as a cleaner in a cemetery. And what if an aspiring film maker not only had such a job but also had all the ambition of such luminaries, and all the dorkishness of Smith, but absolutely none of the talent. Such a figure is Mark Borchardt, the subject of this hilarious documentary which chronicles his attempt to make a pair of movies over many many years. Borchardt combines his lunatic dreams with flights of depression and a fatal inability to call it a day; one senses he almost prefers the endless labours of searching for an impossible perfection to an accommodation with the reality that he's simply (on the evidence presented in 'American Movie') not very good. And like a modern day Ed Wood, he surrounds himself with an epic crowd of fellow losers, his genuine affection for whom is his greatest redeeming feature. The collection includes his warring parents, his best friends (one a criminal, the other a reformed drug addict), his own hapless children and best of all his aged Uncle Bill. Bill may live in a trailer park, and just about have given up on life, but he is the owner of a small fortune ($280,000 to be precise) and the touching but potentially exploitative relationship between the two men lies at the heart of the film. Borchardt manages to enlist a few actors to perform (alongside himself, of course) but in the main he is wholly dependent on friends and family to complete his work (even Bill has a role on camera). On British TV, the BBC brilliantly scheduled a screening of 'American Movie' back-to-back with 'Lost in La Mancha', the story of Terry Gilliam's ill fated attempt to film 'Don Quixote'. In that film, one was impressed by the huge amount of professionalism on display (inadequate as it was to the task in hand), and just how damn difficult it is even for experts with millions to spend to make a film; whereas Borschadt is not only penniless, but also such a clown that he can't even pronounce the name of his own work ('Coven') properly. Ultimately, Borschadt is human enough for you to want him to succeed, but awful enough for the viewer to still be able to laugh at his failures. If this film was fiction, you'd dismiss it as unbelievable; but as it is, it's one of the funniest documentaries you're likely to see."""
249,36,1,0,"b""The Book of Life was rather like a short snack, whetting the appetite for Hartley's next full length movie.<br /><br />This movie doesn't need to be seen on the big screen, watch it with a few friends who are Hal Hartley or Wayne Wang fans, or better still, try to convert some newbies."""
250,37,1,0,"b'The Cell is weak on plot, filled with holes and has pretty lousy acting as well. but none of this matters, for, director tarsem singh has given us one of the most visually stunning movies ever. the whole plot is just an excuse to let tarsem fool around and take you into the minds of a serial killer, bringing the audience some shocking, pleasing, breath-taking and mind blowing images.<br /><br />the images from this beautiful movie will stick with you for a long time to come. this movie is a perfect case for the ""suspension of disbelief"" theory. forget the silly plot, just let your senses be overwhelmed with the images. and J.Lo looks stunning enough to add to the rest of tarsem\'s work. the cinematography is harrowing, the music haunting & the costumes just stunning. <br /><br />the movie is less of a movie and more of a work of art. its just that the medium is not canvas anymore, it is the big-screen and celluloid. one of the most refreshing movies of this decade. The Cell is a must watch. A bold new step in movie making.<br /><br />an enthralling 8!!'"
251,38,1,0,"b'Anyone who correctly identifies the opening images as God killing himself without reading the end credits certainly deserves a free ticket to a rest home in Transylvania. I would imagine this as being a favorite movie at ""Twin Peaks"" dark lodge on movie night if time existed there. I would think that a better title might have been, ""How much fun can you have with someone who\'s almost dead in the forest with only neolithic technology?"" The answer, it would seem, is quite a bit. So, despite the silly ""God Killing Himself,"" the uber-pretentiousness (an apt phrase taken from a previous letter), the more clearly ""Alistair Crowley - Hi, I\'m the Beast, deal with it!"" than Christian cosmology (I can\'t believe another viewer had the thick-headedness to see the Judeo-Christian Bible in this)... despite all of that... this is a daring, important work that most people should not see. I am both impressed and creeped out that it was made at all.'"
252,40,1,0,"b""OK. A warning for anyone out there who is a parent or guardian. Be careful about who you see this film with - ie - DO NOT TAKE KIDS TO SEE THIS FILM. I'll explain why.<br /><br />1 - the title is misleading and the film has nothing to do with romance - I assume this was fully intentional on the producers behalf, but is annoying 2 - the film itself is really very very disturbing. I have some problems - first is the fact that the film is neither violent or sexual and therefore is not a 'horror film'. But it IS a very disturbing film ,and involves a child and his parents, and a small town.<br /><br />OK, it boils down to this. The film is not suitable for minors, because it contains sequences and images that are unsettling and would be confusing to a child. Is has a bizarre quality to it, and its ONLY because it has a child in it that makes me feel its unsuitable. As a parent myself I feel strongly enough to want to tell people because I read only the other day that it is having a release in theatres.<br /><br />I hope im not offending the film makers by saying this, but I think its my right, because its getting a release, and has an M rating only.(because its not violent or sexual). Just weird and unsettling but pretty good in and of itself."""
253,42,1,0,"b'Where do I start. Do I say how great the cinematography is. Do I praise certain scenes which show the directors creativity. Do I tell how realistic the scenes on Ellis Island are. Should I mention that for a change we do not have the clich\xc3\xa9 scene of viewing Statue Of Liberty. (By now immigrants viewing the statue from the ships railing is a clich\xc3\xa9)<br /><br />Now whats not likable, two major things, one being a modern song score & not even a good one to boot.<br /><br />Second & nearly deadly the film is boring it moves so slow, that watching paint dry would be an improvement.<br /><br />The 118 minute running time is to long & yet the film seems unfinished. We see no scenes of this family in the US. Our hero mentions he wants to find his twin brother, I would have enjoyed scenes of his futile of maybe lucky search, instead of other drawn out scenes.<br /><br />The film is a near miss.<br /><br />Ratings *** (out of 4) 81 points (out of 100) IMDb 7 (out of 10)'"
254,94,1,0,"b'A bus drops off a nameless man outside a run-down Standard Oil gas station in the middle of nowhere. We never learn where the bus came from, or why he is on it, or who he even is. Why is he the only passenger? Is he a prisoner? Is he the ""bothersome man"" referred to in the title of the movie? Has he died and gone to heaven, or hell? Like our man, we don\'t get a chance to stop and wonder. He is met by a gatekeeper of sorts and shuttled off to a nondescript city. From day one, all the choices are made for him. An apartment has been rented, a job has been found, an office assigned. In fact, his life is not entirely unlike life in the virtual reality of corporate cubicles and suburban condos. Women are heartless, dinner parties are a drag, office jobs suck. But some pieces don\'t fit the puzzle. Silently efficient, gray-clad goons roam the streets. Are they some sort of paramedics, or the secret police? And why are there no children? Is the story even set in the real world? Whenever we think we might be getting some answers, new mysteries unfold. ""The Bothersome Man"" leaves you half relieved that it\'s over, half wanting more. I hope they make it into a computer game soon.'"
255,95,1,0,"b""Some days ago, in Rome, a young Romanian man with criminal precedents assaulted and tortured to death a middle-age lady coming back home after an afternoon of shopping. A Romanian girl, who had seen everything, reported what happened.<br /><br />Therefore, it started a debate about the too much intense flow of immigrants from Romania, generalizing them as criminals, everyone, indiscriminately.<br /><br />I'm only 15, but I thought: what idea of affluence does Italy give to these poor people? How ever do they regard us as the Land of Plenty? Yesterday evening I finally saw NUOVOMONDO, and my question had an answer. When you have only a donkey and some goats, those propaganda postcards showing United States as a land with milk rivers and huge vegetables, makes such an impression.<br /><br />NUOVOMONDO is really a must-see film. It balances an ethereal symbolism (milk rivers, glances' play, hard and rocky mountains, the name and character Lucy/Luce) and a cruel realism (the mass of hopeful people on the ship, the procedures at Ellis Island). There's a mixed cast, going from the angelic Charlotte Gainsbourg to the realistic Vincenzo Amato, till a bitter and smashing Aurora Quattrocchi as the mother. But was it really so hard to enter in the New World?"""
256,96,1,0,"b""I own this movie and I love Canadian Movies but hire an actress like Rose I don't understand.She is completly useless in this movie just a name that's all.The rest of the cast is good,good enough to make this little thriller work.I was surprise by the plot which is not the first time it was used.But those unknown actors did very well even Jergen,I'm not a big fan of his but I liked him in this movie.If you got the chance to see it go for it."""
257,104,1,0,"b""Jack Frost 2, is probably the most cheesiest movie I have ever seen in my life. The complete title of the film, is Jack Frost 2: Revenge of the Mutant Killer Snowman. Horror movie fans that have a taste for campy story lines, will be delighted to watch this. This film was straight to video, and for good reasons. Here's why: The acting, was so atrocious, and so terrible, that it could cause one to cry. The main character had no personality, and the actor's bad acting made it all worse. The screenplay was, was also atrocious. Each character always says a cheesy line, and add the cheesy lines to the bad choreography, then you have something bad. Second, the story line isn't really all that impressive, but since this movie was straight to video, it is forgiven. The director, and writer could have turned the idea of a killer snowman, into something cool, but they didn't. They story has lots of plot holes in it. In the beginning, a cup of coffee gets knocked into the fish tank, with the melted Jack Frost. Scientists try to restore his life, but they couldn't. Once the cup of coffee fell into the tank, Jack Frost was completely restored. Now he is immune to anti-freeze. In Jack Frost part 1, the main character's DNA got mixed up with the Anti-freeze that was used to kill Jack Frost. Since the main character is allergic to bananas, Jack Frost is too. Hence, here's my point. They say that Sam's DNA combined with Jack Frost's. But, one of the scientists had some saliva on the cup, so when it fell into the tank, the scientists DNA would have been combined with Jack Frosts. Another thing, the special effects weren't very good either. Here's the good points: Jack Frost 2 has lots of blood, that looks pretty realistic. Even though this movie is flawed to hell, it is still entertaining. Overall, Jack Frost 2 is an enjoyable horror movie. The first one was better though. 7 out of 10."""
258,166,1,0,"b'\'Blade\' would be an extremely above-average comic-book, vampire-hunter action/horror if it weren\'t for two minor flaws. #1 I loved seeing the all-but invincible Blade/Snipes do his slicing and dicing, but the whole ""Yes!"" fist/punch was literally a letdown. #2 Bad, no make that horrible, CGI \xc2\x96 even for 1998 standards. This is mainly in the last third, but some sprinkled throughout. Okay, despite those minor infractions, I really enjoyed this movie. All actors did a suburb job and the fact that this now looks like yet another \'Matrix\' rip-off is hilarious considering this came out one year prior. So maybe \'The Matrix\' copied \'Blade.\' At any rate, it\'s a very movie for multiple genre-loving audiences: Comic Book geeks, action fanatics and horror/vampire lovers. So, we have Blade, half-man/half-vampire, or ""day-walker"" and his accomplish, Whisler (a la ""Batman and Alfred"") battling the undead who, apparently almost out number humans. Who knew? In a rare act of humanity (Blade\'s more of an antihero) our sword ninja/vamp rescues a newly infected (coincidentally) blood specialist/doctor. Meanwhile, trouble brews amongst the vampires as one wants (you guessed it) supreme power and needs Blade somehow to obtain it. It\'s not the most original concept, if you read what I just wrote, but still highly enjoyable. You will want to see Blade succeed, you will root for him despite his imperfections and mannerisms. And you will know what\'s coming as this is the typical act 1-2-3 of a comic book introduction movie. Still, watch this without trying to go too deep. Such as Vampire SPF-1000 ""suntan lotion""? Really? What about the scalp? Wouldn\'t that still burn? Just like the money they burn for weapons? Uh, okay, I am going too deep. Once again, sit back and enjoy the techno-charged fun ride.'"
259,171,1,0,"b""The definition of a vampire is an inhumane corpse supposed to leave its grave at night to drink the blood of the living. Bakjwi nearly nails this concept on the head minus the clich\xc3\xa9 of pointy fangs and neck biting. Being an R rated movie, I knew this was actually going to pertain to vampires actually being vampires. Which means that the characters in the movie are going to do what vampires actually do without restraint and rightfully lack any glamorous moments in comparison to Twilight. Having viewed Chan-wook Park's preceding Oldboy, I had very high expectations of Bakjwi.<br /><br />I anticipated some awkward plot sequences with our anti-hero, known as Priest Sang-hyeon, and was very impressed by his performance as a holy-man who is forced into this quandary of being humane and obeying his thirst as a vampire. (SPOILER) After the initial premise of him surviving the defective blood transfusion, he starts to crave blood and discovers his super strength and his flying ability. The screen shots do his transition phase without overbearing on exposition. He starts drinking the blood of the dying and those who wish to be euthanized for moral reasons. The oft tragic and dysfunctional love affair the priest has with the manipulative Tae-joo is very riveting as they are played by The Host's Kanh-ho Song and actress OK-vin Kim. The special effects are properly placed in the backdrop and while it doesn't offer anything new in the ways of stunts and CGI, it didn't impose itself into the plot driven and character developed premise. The story and the pivotal plot points are very perverse and grotesque yet very original in its own Korean style. <br /><br />There aren't many negatives I can say about Bakjwi. Sometimes I ask myself if the priests transition phase could have showed more of the priest having an emotional crisis with his transformation, but then again this would have made the movie 3 hours long. The movie was long to begin with. On the same token, vampires really don't have much in the way of expressing emotions to begin with. As mentioned before, this movie is very tragic, so don't expect anything hopeful while watching this. <br /><br />Overall, Bakjwi is delightfully dark, morbid and original. I strongly recommend this movie for serious viewers who are past the teenage phase of Twilight. This is definitely the Korean answer to the Swedish Let The Right One In, which is also a good movie."""
